"eco_values","species","latitude","longitude","date_obs","source","coord_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.longitude.x","occurrence_id.latitude.x","tmax_mean_c","occurrence_id.longitude.y","occurrence_id.latitude.y","prec_mean_annual","occurrence_id.longitude.x.x","occurrence_id.latitude.x.x","tas_current_july_c","occurrence_id.longitude.y.y","occurrence_id.latitude.y.y","tas_future_july_2050_c","delta_tas_july_c","NDVI"
103,"Impatiens glandulifera",47.50547,8.89995,2025-02-05,"gbif","8.89995_47.50547","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",509,8.89995,47.50547,13.1,8.89995,47.50547,95.6666666666667,8.89995,47.50547,19.85,8.89995,47.50547,20.15,0.300000000000011,0.3432
103,"Impatiens glandulifera",47.50547,8.89995,2025-02-05,"gbif","8.89995_47.50547","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",509,8.89995,47.50547,13.1,8.89995,47.50547,95.6666666666667,8.89995,47.50547,18.2500000000001,8.89995,47.50547,20.15,1.89999999999998,0.3432
103,"Impatiens noli-tangere",47.46789,7.14019,2025-09-17,"gbif","7.14019_47.46789","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",460,7.14019,47.46789,13.4916666666667,7.14019,47.46789,100.666666666667,7.14019,47.46789,18.2500000000001,7.14019,47.46789,20.15,1.89999999999998,0.701
103,"Impatiens noli-tangere",47.46789,7.14019,2025-09-17,"gbif","7.14019_47.46789","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",460,7.14019,47.46789,13.4916666666667,7.14019,47.46789,100.666666666667,7.14019,47.46789,19.85,7.14019,47.46789,20.15,0.300000000000011,0.701
103,"Impatiens noli-tangere",47.46789,7.14019,2025-09-17,"gbif","7.14019_47.46789","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",460,7.14019,47.46789,13.4916666666667,7.14019,47.46789,100.666666666667,7.14019,47.46789,15.95,7.14019,47.46789,20.15,4.19999999999999,0.701
103,"Impatiens noli-tangere",47.15324,7.66938,2025-05-09,"gbif","7.66938_47.15324","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",494,7.66938,47.15324,13.4833333333333,7.66938,47.15324,95.8333333333333,7.66938,47.15324,18.55,7.66938,47.15324,20.35,1.80000000000001,0.0122
103,"Impatiens noli-tangere",47.15324,7.66938,2025-05-09,"gbif","7.66938_47.15324","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",494,7.66938,47.15324,13.4833333333333,7.66938,47.15324,95.8333333333333,7.66938,47.15324,18.45,7.66938,47.15324,20.35,1.89999999999998,0.0122
103,"Impatiens noli-tangere",47.15324,7.66938,2025-05-09,"gbif","7.66938_47.15324","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",494,7.66938,47.15324,13.4833333333333,7.66938,47.15324,95.8333333333333,7.66938,47.15324,12.95,7.66938,47.15324,20.35,7.39999999999998,0.0122
103,"Impatiens noli-tangere",47.06348,7.3399,2024-08-02,"gbif","7.3399_47.06348","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",489,7.3399,47.06348,13.7583333333334,7.3399,47.06348,92.0833333333333,7.3399,47.06348,19.15,7.3399,47.06348,20.65,1.5,0.3297
103,"Impatiens noli-tangere",47.06348,7.3399,2024-08-02,"gbif","7.3399_47.06348","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",489,7.3399,47.06348,13.7583333333334,7.3399,47.06348,92.0833333333333,7.3399,47.06348,19.15,7.3399,47.06348,20.65,1.5,0.3297
103,"Impatiens noli-tangere",47.06348,7.3399,2024-08-02,"gbif","7.3399_47.06348","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",489,7.3399,47.06348,13.7583333333334,7.3399,47.06348,92.0833333333333,7.3399,47.06348,16.2500000000001,7.3399,47.06348,20.65,4.39999999999998,0.3297
103,"Impatiens noli-tangere",46.20895,7.40625,2023-07-14,"gbif","7.40625_46.20895","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",832,7.40625,46.20895,12.2333333333333,7.40625,46.20895,88.9166666666667,7.40625,46.20895,18.7500000000001,7.40625,46.20895,19.55,0.799999999999955,0.0843
103,"Impatiens noli-tangere",46.20895,7.40625,2023-07-14,"gbif","7.40625_46.20895","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",832,7.40625,46.20895,12.2333333333333,7.40625,46.20895,88.9166666666667,7.40625,46.20895,18.45,7.40625,46.20895,19.55,1.09999999999997,0.0843
103,"Impatiens noli-tangere",46.20895,7.40625,2023-07-14,"gbif","7.40625_46.20895","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",832,7.40625,46.20895,12.2333333333333,7.40625,46.20895,88.9166666666667,7.40625,46.20895,15.85,7.40625,46.20895,19.55,3.69999999999999,0.0843
103,"Impatiens noli-tangere",47.0787024,8.0988915,2022-07-14,"inat","8.0988915_47.0787024","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",647,8.0988915,47.0787024,12.5833333333334,8.0988915,47.0787024,117.916666666667,8.0988915,47.0787024,18.35,8.0988915,47.0787024,19.35,1,-0.0436
103,"Impatiens noli-tangere",47.0787024,8.0988915,2022-07-14,"inat","8.0988915_47.0787024","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",647,8.0988915,47.0787024,12.5833333333334,8.0988915,47.0787024,117.916666666667,8.0988915,47.0787024,19.85,8.0988915,47.0787024,19.35,-0.5,-0.0436
103,"Impatiens noli-tangere",47.0787024,8.0988915,2022-07-14,"inat","8.0988915_47.0787024","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",647,8.0988915,47.0787024,12.5833333333334,8.0988915,47.0787024,117.916666666667,8.0988915,47.0787024,15.95,8.0988915,47.0787024,19.35,3.39999999999998,-0.0436
103,"Impatiens noli-tangere",47.59267,9.00089,2025-07-12,"gbif","9.00089_47.59267","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",405,9.00089,47.59267,13.4333333333334,9.00089,47.59267,93.25,9.00089,47.59267,18.35,9.00089,47.59267,20.95,2.60000000000002,0.4817
103,"Impatiens noli-tangere",47.59267,9.00089,2025-07-12,"gbif","9.00089_47.59267","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",405,9.00089,47.59267,13.4333333333334,9.00089,47.59267,93.25,9.00089,47.59267,19.85,9.00089,47.59267,20.95,1.10000000000002,0.4817
103,"Impatiens noli-tangere",47.59267,9.00089,2025-07-12,"gbif","9.00089_47.59267","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",405,9.00089,47.59267,13.4333333333334,9.00089,47.59267,93.25,9.00089,47.59267,15.95,9.00089,47.59267,20.95,5,0.4817
103,"Impatiens glandulifera",47.5845915685,8.9141086768,2025-08-13,"inat","8.9141086768_47.5845915685","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",393,8.9141086768,47.5845915685,13.55,8.9141086768,47.5845915685,88.0833333333333,8.9141086768,47.5845915685,18.35,8.9141086768,47.5845915685,20.85,2.5,0.2598
103,"Impatiens glandulifera",47.5845915685,8.9141086768,2025-08-13,"inat","8.9141086768_47.5845915685","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",393,8.9141086768,47.5845915685,13.55,8.9141086768,47.5845915685,88.0833333333333,8.9141086768,47.5845915685,19.85,8.9141086768,47.5845915685,20.85,1,0.2598
103,"Impatiens glandulifera",47.5845915685,8.9141086768,2025-08-13,"inat","8.9141086768_47.5845915685","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",393,8.9141086768,47.5845915685,13.55,8.9141086768,47.5845915685,88.0833333333333,8.9141086768,47.5845915685,10.65,8.9141086768,47.5845915685,20.85,10.2,0.2598
103,"Impatiens noli-tangere",47.60067,8.20321,2024-06-20,"gbif","8.20321_47.60067","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",384,8.20321,47.60067,13.7916666666667,8.20321,47.60067,89.5833333333333,8.20321,47.60067,13.95,8.20321,47.60067,20.85,6.89999999999998,0.5694
103,"Impatiens noli-tangere",47.60067,8.20321,2024-06-20,"gbif","8.20321_47.60067","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",384,8.20321,47.60067,13.7916666666667,8.20321,47.60067,89.5833333333333,8.20321,47.60067,19.85,8.20321,47.60067,20.85,1,0.5694
103,"Impatiens noli-tangere",47.60067,8.20321,2024-06-20,"gbif","8.20321_47.60067","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",384,8.20321,47.60067,13.7916666666667,8.20321,47.60067,89.5833333333333,8.20321,47.60067,10.65,8.20321,47.60067,20.85,10.2,0.5694
103,"Impatiens noli-tangere",47.2054901405,7.4418196775,2023-07-30,"inat","7.4418196775_47.2054901405","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",469,7.4418196775,47.2054901405,13.6833333333334,7.4418196775,47.2054901405,96.75,7.4418196775,47.2054901405,13.95,7.4418196775,47.2054901405,20.55,6.59999999999997,0.0428
103,"Impatiens noli-tangere",47.2054901405,7.4418196775,2023-07-30,"inat","7.4418196775_47.2054901405","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",469,7.4418196775,47.2054901405,13.6833333333334,7.4418196775,47.2054901405,96.75,7.4418196775,47.2054901405,19.35,7.4418196775,47.2054901405,20.55,1.19999999999999,0.0428
103,"Impatiens noli-tangere",47.2054901405,7.4418196775,2023-07-30,"inat","7.4418196775_47.2054901405","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",469,7.4418196775,47.2054901405,13.6833333333334,7.4418196775,47.2054901405,96.75,7.4418196775,47.2054901405,10.65,7.4418196775,47.2054901405,20.55,9.89999999999998,0.0428
103,"Impatiens glandulifera",47.44621,9.39925,2025-05-15,"gbif","9.39925_47.44621","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",647,9.39925,47.44621,11.925,9.39925,47.44621,129.666666666667,9.39925,47.44621,13.95,9.39925,47.44621,18.95,5,0.2547
103,"Impatiens glandulifera",47.44621,9.39925,2025-05-15,"gbif","9.39925_47.44621","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",647,9.39925,47.44621,11.925,9.39925,47.44621,129.666666666667,9.39925,47.44621,19.35,9.39925,47.44621,18.95,-0.399999999999977,0.2547
103,"Impatiens glandulifera",47.44621,9.39925,2025-05-15,"gbif","9.39925_47.44621","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",647,9.39925,47.44621,11.925,9.39925,47.44621,129.666666666667,9.39925,47.44621,16.85,9.39925,47.44621,18.95,2.10000000000002,0.2547
103,"Impatiens noli-tangere",46.97357,7.40578,2024-06-26,"gbif","7.40578_46.97357","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",540,7.40578,46.97357,13.5833333333334,7.40578,46.97357,87.5,7.40578,46.97357,18.15,7.40578,46.97357,20.2500000000001,2.10000000000002,0.645
103,"Impatiens noli-tangere",46.97357,7.40578,2024-06-26,"gbif","7.40578_46.97357","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",540,7.40578,46.97357,13.5833333333334,7.40578,46.97357,87.5,7.40578,46.97357,19.85,7.40578,46.97357,20.2500000000001,0.400000000000034,0.645
103,"Impatiens noli-tangere",46.97357,7.40578,2024-06-26,"gbif","7.40578_46.97357","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",540,7.40578,46.97357,13.5833333333334,7.40578,46.97357,87.5,7.40578,46.97357,19.15,7.40578,46.97357,20.2500000000001,1.10000000000002,0.645
103,"Impatiens glandulifera",47.22908,7.9743,2025-05-09,"gbif","7.9743_47.22908","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",462,7.9743,47.22908,13.5916666666667,7.9743,47.22908,99.6666666666667,7.9743,47.22908,17.15,7.9743,47.22908,20.55,3.39999999999998,-0.0913
103,"Impatiens glandulifera",47.22908,7.9743,2025-05-09,"gbif","7.9743_47.22908","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",462,7.9743,47.22908,13.5916666666667,7.9743,47.22908,99.6666666666667,7.9743,47.22908,19.35,7.9743,47.22908,20.55,1.19999999999999,-0.0913
103,"Impatiens glandulifera",47.22908,7.9743,2025-05-09,"gbif","7.9743_47.22908","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",462,7.9743,47.22908,13.5916666666667,7.9743,47.22908,99.6666666666667,7.9743,47.22908,16.85,7.9743,47.22908,20.55,3.69999999999999,-0.0913
103,"Impatiens glandulifera",47.21291,7.97437,2025-05-07,"gbif","7.97437_47.21291","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",469,7.97437,47.21291,13.5083333333334,7.97437,47.21291,98.5833333333333,7.97437,47.21291,17.15,7.97437,47.21291,20.45,3.30000000000001,0.0746
103,"Impatiens glandulifera",47.21291,7.97437,2025-05-07,"gbif","7.97437_47.21291","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",469,7.97437,47.21291,13.5083333333334,7.97437,47.21291,98.5833333333333,7.97437,47.21291,19.35,7.97437,47.21291,20.45,1.10000000000002,0.0746
103,"Impatiens glandulifera",47.21291,7.97437,2025-05-07,"gbif","7.97437_47.21291","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",469,7.97437,47.21291,13.5083333333334,7.97437,47.21291,98.5833333333333,7.97437,47.21291,16.85,7.97437,47.21291,20.45,3.60000000000002,0.0746
103,"Impatiens noli-tangere",47.1077,7.8668,2024-10-19,"gbif","7.8668_47.1077","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",709,7.8668,47.1077,12.275,7.8668,47.1077,114.083333333333,7.8668,47.1077,17.15,7.8668,47.1077,18.85,1.69999999999999,0.0237
103,"Impatiens noli-tangere",47.1077,7.8668,2024-10-19,"gbif","7.8668_47.1077","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",709,7.8668,47.1077,12.275,7.8668,47.1077,114.083333333333,7.8668,47.1077,19.35,7.8668,47.1077,18.85,-0.5,0.0237
103,"Impatiens noli-tangere",47.1077,7.8668,2024-10-19,"gbif","7.8668_47.1077","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",709,7.8668,47.1077,12.275,7.8668,47.1077,114.083333333333,7.8668,47.1077,18.2500000000001,7.8668,47.1077,18.85,0.599999999999966,0.0237
103,"Impatiens noli-tangere",47.28589,8.19871,2024-07-04,"gbif","8.19871_47.28589","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",510,8.19871,47.28589,13.0833333333334,8.19871,47.28589,114.5,8.19871,47.28589,12.7500000000001,8.19871,47.28589,19.85,7.09999999999997,0.1351
103,"Impatiens noli-tangere",47.28589,8.19871,2024-07-04,"gbif","8.19871_47.28589","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",510,8.19871,47.28589,13.0833333333334,8.19871,47.28589,114.5,8.19871,47.28589,18.7500000000001,8.19871,47.28589,19.85,1.09999999999997,0.1351
103,"Impatiens noli-tangere",47.28589,8.19871,2024-07-04,"gbif","8.19871_47.28589","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",510,8.19871,47.28589,13.0833333333334,8.19871,47.28589,114.5,8.19871,47.28589,19.35,8.19871,47.28589,19.85,0.5,0.1351
103,"Impatiens noli-tangere",46.8835,7.27464,2024-09-02,"gbif","7.27464_46.8835","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",597,7.27464,46.8835,13.4583333333334,7.27464,46.8835,96.5833333333333,7.27464,46.8835,18.95,7.27464,46.8835,20.2500000000001,1.30000000000001,-0.0201
103,"Impatiens noli-tangere",46.8835,7.27464,2024-09-02,"gbif","7.27464_46.8835","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",597,7.27464,46.8835,13.4583333333334,7.27464,46.8835,96.5833333333333,7.27464,46.8835,19.35,7.27464,46.8835,20.2500000000001,0.900000000000034,-0.0201
103,"Impatiens noli-tangere",46.8835,7.27464,2024-09-02,"gbif","7.27464_46.8835","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",597,7.27464,46.8835,13.4583333333334,7.27464,46.8835,96.5833333333333,7.27464,46.8835,18.2500000000001,7.27464,46.8835,20.2500000000001,2,-0.0201
103,"Impatiens noli-tangere",47.15324,7.66938,2025-04-20,"gbif","7.66938_47.15324","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",494,7.66938,47.15324,13.4833333333333,7.66938,47.15324,95.8333333333333,7.66938,47.15324,18.55,7.66938,47.15324,20.35,1.80000000000001,0.0122
103,"Impatiens noli-tangere",47.15324,7.66938,2025-04-20,"gbif","7.66938_47.15324","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",494,7.66938,47.15324,13.4833333333333,7.66938,47.15324,95.8333333333333,7.66938,47.15324,18.45,7.66938,47.15324,20.35,1.89999999999998,0.0122
103,"Impatiens noli-tangere",47.15324,7.66938,2025-04-20,"gbif","7.66938_47.15324","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",494,7.66938,47.15324,13.4833333333333,7.66938,47.15324,95.8333333333333,7.66938,47.15324,12.95,7.66938,47.15324,20.35,7.39999999999998,0.0122
